ckpt,block,kind,layer,incumbent,rule,L0,L_after,gain_vs_incumbent,is_best,best_gain_alt,proxy_free,proxy_same,proxy_own,proxy_fit,proxy_lookahead
100,L1.up,up,1,spectral,euclid,2.443095862865448,2.404777407646179,-0.00507122278213501,False,,10.62147012574941,16.9837852389647,86.40996926330381,1.0000020265579224,0.010834932327270508
100,L1.up,up,1,spectral,rows,2.443095862865448,2.4029766023159027,-0.0032704174518585205,False,,16.407161133256576,28.583082942984163,108.95526564894622,0.8751278519630432,0.009590387344360352
100,L1.up,up,1,spectral,cols,2.443095862865448,2.404476523399353,-0.004770338535308838,False,,11.124746053956388,18.536539831747604,97.00296033184601,0.9711177349090576,0.010535240173339844
100,L1.up,up,1,spectral,spectral,2.443095862865448,2.399706184864044,0.0,False,,10.884879135896556,24.952016597476685,369.3822110511264,0.4037942886352539,0.0053904056549072266
100,L1.up,up,1,spectral,normuon,2.443095862865448,2.399603694677353,0.00010249018669128418,True,8.380413055419922e-05,10.884879135896556,24.952016597476685,435.2742922214729,0.4037942886352539,0.004982471466064453
100,L1.up,up,1,spectral,pw05,2.443095862865448,2.4025119245052338,-0.002805739641189575,False,,9.569750180277056,17.679686386014776,155.81477699910786,0.6592017863607574,0.008861064910888672
100,L1.down,down,1,spectral,adam,2.443095862865448,2.4018883407115936,-0.0021821558475494385,False,,49.03333694251887,84.38756828112278,371.6508011467532,0.5472270250320435,0.0028951168060302734
100,L1.down,down,1,spectral,sign,2.443095862865448,2.403237283229828,-0.0035310983657836914,False,,49.03333694251887,84.38756828112278,88.69996189904646,0.5472270250320435,0.007390260696411133
100,L1.down,down,1,spectral,euclid,2.443095862865448,2.4042111337184906,-0.004504948854446411,False,,10.91032744944359,17.219278872928665,46.62697250237074,1.0000014305114746,0.010510921478271484
100,L1.down,down,1,spectral,rows,2.443095862865448,2.404116779565811,-0.004410594701766968,False,,11.42184284944516,18.969204070501807,57.454304507889496,0.9618409872055054,0.010369062423706055
100,L1.down,down,1,spectral,cols,2.443095862865448,2.4041532576084137,-0.004447072744369507,False,,16.513588361091013,28.181518653794367,89.74804456187195,0.8558962941169739,0.008886575698852539
100,L1.down,down,1,spectral,spectral,2.443095862865448,2.399706184864044,0.0,False,,9.99699481987931,22.8215983854188,397.40448230092045,0.30841565132141113,0.004307746887207031
100,L1.down,down,1,spectral,normuon,2.443095862865448,2.39969801902771,8.165836334228516e-06,True,1.9073486328125e-06,9.99699481987931,22.8215983854188,396.50180817390356,0.30841565132141113,0.004314422607421875
100,L1.down,down,1,spectral,pw05,2.443095862865448,2.4026368260383606,-0.0029306411743164062,False,,9.127904544985817,16.725650126032647,98.09756764863043,0.5850756437783491,0.008755207061767578
100,L2.q,q,2,spectral,adam,2.443095862865448,2.4004653096199036,-0.000759124755859375,False,,48.831956669280785,77.30039155224752,540.3031256471635,0.541883647441864,0.0013723373413085938
100,L2.q,q,2,spectral,sign,2.443095862865448,2.399478107690811,0.00022807717323303223,True,0.0007492005825042725,48.831956669280785,77.30039155224752,162.80259375997207,0.541883647441864,0.0014393329620361328
100,L2.q,q,2,spectral,euclid,2.443095862865448,2.400413453578949,-0.0007072687149047852,False,,14.328736853997578,22.655385895412927,118.93474557341588,0.9999998807907104,0.002256631851196289
100,L2.q,q,2,spectral,rows,2.443095862865448,2.399802803993225,-9.66191291809082e-05,False,,15.285848889826351,24.031041965423242,166.03534643676747,0.8324416875839233,0.0018243789672851562
100,L2.q,q,2,spectral,cols,2.443095862865448,2.4002548456192017,-0.0005486607551574707,False,,15.622063892558923,25.73021106178634,124.94543379282551,0.9193637371063232,0.0020830631256103516
100,L2.q,q,2,spectral,spectral,2.443095862865448,2.399706184864044,0.0,False,,9.372208067627255,19.76665066286244,429.0794792839975,0.14072592556476593,0.0006082057952880859
100,L2.q,q,2,spectral,spectral_head,2.443095862865448,2.399568408727646,0.00013777613639831543,False,,11.585341414996217,22.588134313626025,416.15594250152185,0.26267698407173157,0.0008766651153564453
100,L2.q,q,2,spectral,normuon,2.443095862865448,2.3997475504875183,-4.1365623474121094e-05,False,,9.372208067627255,19.76665066286244,439.5599542531058,0.14072592556476593,0.0006046295166015625
100,L2.q,q,2,spectral,pw05,2.443095862865448,2.3995234966278076,0.00018268823623657227,False,,10.713723310630254,18.787216480747816,154.69656406067148,0.43468843245316047,0.0017619132995605469
100,L2.k,k,2,spectral,adam,2.443095862865448,2.401101589202881,-0.00139540433883667,False,,48.73139547401926,59.25162865972725,113.14823851208995,0.4767177700996399,0.0015916824340820312
100,L2.k,k,2,spectral,sign,2.443095862865448,2.4004035592079163,-0.0006973743438720703,False,,48.73139547401926,59.25162865972725,47.6326947518803,0.4767177700996399,0.0016884803771972656
100,L2.k,k,2,spectral,euclid,2.443095862865448,2.400182008743286,-0.00047582387924194336,False,,16.98780706472865,17.768049892615032,5.382505897417967,1.0000008344650269,0.0002753734588623047
100,L2.k,k,2,spectral,rows,2.443095862865448,2.4003370702266693,-0.0006308853626251221,False,,15.328470051369756,18.44720367490279,34.36712459266995,0.7614873647689819,0.002012014389038086
100,L2.k,k,2,spectral,cols,2.443095862865448,2.4006035029888153,-0.0008973181247711182,False,,17.318493730496666,18.84280290561278,11.19488571390564,0.8733200430870056,0.0015132427215576172
100,L2.k,k,2,spectral,spectral,2.443095862865448,2.399706184864044,0.0,True,0.0,8.511589746469385,12.951705747163603,144.3553061263395,0.11909777671098709,0.0007226467132568359
100,L2.k,k,2,spectral,spectral_head,2.443095862865448,2.3998759984970093,-0.0001698136329650879,False,,10.089544758911625,16.51150162117881,239.46111854691546,0.20928499102592468,0.0008752346038818359
100,L2.k,k,2,spectral,normuon,2.443095862865448,2.399715632200241,-9.447336196899414e-06,False,,8.511589746469385,12.951705747163603,153.1703071374656,0.11909777671098709,0.0007154941558837891
100,L2.k,k,2,spectral,pw05,2.443095862865448,2.400016665458679,-0.00031048059463500977,False,,11.2293436183613,13.269488413965604,22.85304601267294,0.4038457321317015,0.0017549991607666016
100,L2.v,v,2,spectral,adam,2.443095862865448,2.4028393924236298,-0.0031332075595855713,False,,29.66029696381396,34.80827077081347,290.3443716665625,0.5680943727493286,0.0014929771423339844
100,L2.v,v,2,spectral,sign,2.443095862865448,2.4030697643756866,-0.003363579511642456,False,,29.66029696381396,34.80827077081347,72.08605727201613,0.5680943727493286,0.0024950504302978516
100,L2.v,v,2,spectral,euclid,2.443095862865448,2.403949409723282,-0.004243224859237671,False,,9.33748452243264,10.546603405283864,61.65537704473763,0.9999997019767761,0.0034224987030029297
100,L2.v,v,2,spectral,rows,2.443095862865448,2.403614819049835,-0.003908634185791016,False,,9.833626145099446,11.692354718744966,73.70719018169748,0.8887715935707092,0.0031180381774902344
100,L2.v,v,2,spectral,cols,2.443095862865448,2.403952032327652,-0.004245847463607788,False,,9.849317596213469,11.237214232195715,70.46928656952792,0.923840343952179,0.003160715103149414
100,L2.v,v,2,spectral,spectral,2.443095862865448,2.399706184864044,0.0,False,,7.1955484000249905,11.847847026508273,362.5775213350106,0.1742989420890808,0.0011277198791503906
100,L2.v,v,2,spectral,spectral_head,2.443095862865448,2.400699257850647,-0.0009930729866027832,False,,8.806397322701242,14.659604334759123,307.6264623031893,0.3608746826648712,0.001630544662475586
100,L2.v,v,2,spectral,normuon,2.443095862865448,2.399700790643692,5.3942203521728516e-06,True,5.751848220825195e-06,7.1955484000249905,11.847847026508273,369.52112226153025,0.1742989420890808,0.0011219978332519531
100,L2.v,v,2,spectral,pw05,2.443095862865448,2.4033049941062927,-0.003598809242248535,False,,7.390711010357107,9.304817487991498,106.35228908167063,0.47333070003401573,0.002722024917602539
100,L2.o,o,2,spectral,adam,2.443095862865448,2.4013627469539642,-0.001656562089920044,False,,34.51005516043016,45.82441772943396,763.5680692186296,0.5728077292442322,0.0007164478302001953
100,L2.o,o,2,spectral,sign,2.443095862865448,2.4020301401615143,-0.0023239552974700928,False,,34.51005516043016,45.82441772943396,177.7475005884646,0.5728077292442322,0.0016753673553466797
100,L2.o,o,2,spectral,euclid,2.443095862865448,2.403009921312332,-0.003303736448287964,False,,10.975180719209837,13.779391094090446,99.3470700782552,0.9999990463256836,0.0024073123931884766
